TTO,IBI,TIME
4405.40625,0.59375,
4405.96875,0.5625,
4406.546875,0.578125,
4407.140625,0.59375,
4407.78125,0.640625,
4408.375,0.59375,
4408.96875,0.59375,
4409.578125,0.609375,
4410.1875,0.609375,
4410.8125,0.625,
4411.46875,0.65625,
4412.09375,0.625,
4412.71875,0.625,
4413.359375,0.640625,
4414.015625,0.65625,
4421.90625,0.5625,
4422.484375,0.578125,
4423.078125,0.59375,
4423.703125,0.625,
4424.328125,0.625,
4424.921875,0.59375,
4425.5625,0.640625,
4426.234375,0.671875,
4431.796875,0.703125,
4432.484375,0.6875,
4433.109375,0.625,
4433.765625,0.65625,
4434.4375,0.671875,
4435.078125,0.640625,
4435.71875,0.640625,
4436.34375,0.625,
4436.984375,0.640625,
4437.640625,0.65625,
4438.3125,0.671875,
4438.953125,0.640625,
4439.578125,0.625,
4440.1875,0.609375,
4440.8125,0.625,
4441.453125,0.640625,
4442.078125,0.625,
4442.6875,0.609375,
4443.328125,0.640625,
4443.9375,0.609375,
4444.578125,0.640625,
4445.203125,0.625,
4445.828125,0.625,
4446.4375,0.609375,
4447.078125,0.640625,
4447.71875,0.640625,
4448.375,0.65625,
4449,0.625,
4449.59375,0.59375,
4450.234375,0.640625,
4450.859375,0.625,
4451.484375,0.625,
4452.09375,0.609375,
4452.6875,0.59375,
4453.296875,0.609375,
4453.890625,0.59375,
4454.5,0.609375,
4455.09375,0.59375,
4455.6875,0.59375,
4456.265625,0.578125,
4456.859375,0.59375,
4457.453125,0.59375,
4458.078125,0.625,
4458.671875,0.59375,
4481.375,0.53125,
4481.921875,0.546875,
4482.453125,0.53125,
4482.984375,0.53125,
4483.5,0.515625,
4484.015625,0.515625,
4484.53125,0.515625,
4485.046875,0.515625,
4485.546875,0.5,
4486.0625,0.515625,
4486.578125,0.515625,
4487.09375,0.515625,
4487.625,0.53125,
4488.171875,0.546875,
4488.734375,0.5625,
4489.34375,0.609375,
4499.125,0.625,
4499.734375,0.609375,
4512.90625,0.546875,
4513.453125,0.546875,
4514.015625,0.5625,
4514.578125,0.5625,
4515.140625,0.5625,
4515.671875,0.53125,
4516.234375,0.5625,
4516.78125,0.546875,
4517.34375,0.5625,
4517.890625,0.546875,
4518.4375,0.546875,
4518.984375,0.546875,
4519.53125,0.546875,
4520.046875,0.515625,
4520.578125,0.53125,
4521.109375,0.53125,
4521.65625,0.546875,
4522.1875,0.53125,
4522.71875,0.53125,
4523.265625,0.546875,
4523.828125,0.5625,
4524.4375,0.609375,
4525.046875,0.609375,
4525.671875,0.625,
4526.25,0.578125,
4526.84375,0.59375,
4527.484375,0.640625,
4528.109375,0.625,
4528.75,0.640625,
4529.375,0.625,
4529.96875,0.59375,
4532.90625,0.578125,
4533.5,0.59375,
4534.078125,0.578125,
4534.671875,0.59375,
4535.296875,0.625,
4535.90625,0.609375,
4536.484375,0.578125,
4537.0625,0.578125,
4537.703125,0.640625,
4538.34375,0.640625,
4538.96875,0.625,
4539.640625,0.671875,
4543.921875,0.59375,
4544.515625,0.59375,
4545.109375,0.59375,
4545.734375,0.625,
4546.34375,0.609375,
4546.9375,0.59375,
4547.53125,0.59375,
4548.109375,0.578125,
4548.71875,0.609375,
4549.328125,0.609375,
4549.953125,0.625,
4550.578125,0.625,
4551.1875,0.609375,
4551.8125,0.625,
4552.46875,0.65625,
4553.140625,0.671875,
4553.78125,0.640625,
4554.421875,0.640625,
4555.0625,0.640625,
4555.71875,0.65625,
4556.375,0.65625,
4557,0.625,
4557.609375,0.609375,
4558.25,0.640625,
4558.859375,0.609375,
4559.484375,0.625,
4560.078125,0.59375,
4560.671875,0.59375,
4561.28125,0.609375,
4561.890625,0.609375,
4562.53125,0.640625,
4563.125,0.59375,
4563.71875,0.59375,
4564.359375,0.640625,
4597.78125,0.5625,
4598.328125,0.546875,
4598.875,0.546875,
4599.421875,0.546875,
4599.96875,0.546875,
4600.515625,0.546875,
4601.078125,0.5625,
4601.59375,0.515625,
4616.5,0.59375,
4617.078125,0.578125,
4617.671875,0.59375,
4618.234375,0.5625,
4618.796875,0.5625,
4619.359375,0.5625,
4619.9375,0.578125,
4620.5,0.5625,
4621.078125,0.578125,
4621.625,0.546875,
4622.1875,0.5625,
4622.71875,0.53125,
4623.296875,0.578125,
4623.78125,0.484375,
4624.390625,0.609375,
4625.109375,0.71875,
4625.6875,0.578125,
4630.265625,0.53125,
4630.8125,0.546875,
4631.375,0.5625,
4631.9375,0.5625,
4632.515625,0.578125,
4633.078125,0.5625,
4633.640625,0.5625,
4634.21875,0.578125,
4634.796875,0.578125,
4635.375,0.578125,
4635.953125,0.578125,
4636.5,0.546875,
4637.046875,0.546875,
4637.59375,0.546875,
4638.15625,0.5625,
4638.703125,0.546875,
4639.234375,0.53125,
4639.734375,0.5,
4714.203125,0.546875,
4714.71875,0.515625,
4715.234375,0.515625,
4715.765625,0.53125,
4732.265625,0.515625,
4732.78125,0.515625,
4733.328125,0.546875,
4733.875,0.546875,
4734.421875,0.546875,
4734.96875,0.546875,
4735.515625,0.546875,
4736.046875,0.53125,
4736.578125,0.53125,
4737.125,0.546875,
4737.6875,0.5625,
4738.265625,0.578125,
4742.09375,0.53125,
4742.640625,0.546875,
4743.203125,0.5625,
4743.71875,0.515625,
4744.265625,0.546875,
4744.796875,0.53125,
4755.734375,0.546875,
4756.265625,0.53125,
4756.796875,0.53125,
4760.71875,0.59375,
4761.296875,0.578125,
4761.90625,0.609375,
4779.90625,0.625,
4800.90625,0.640625,
4801.4375,0.53125,
4812.140625,0.625,
4812.75,0.609375,
4813.40625,0.65625,
4814.0625,0.65625,
4832.09375,0.578125,
4832.6875,0.59375,
4833.25,0.5625,
4833.859375,0.609375,
4834.484375,0.625,
4835.125,0.640625,
4835.78125,0.65625,
4836.5,0.71875,
4837.15625,0.65625,
4837.796875,0.640625,
4850.765625,0.640625,
4851.375,0.609375,
4860.5,0.609375,
4903.375,0.59375,
4903.984375,0.609375,
4904.5625,0.578125,
4905.140625,0.578125,
4905.6875,0.546875,
4906.25,0.5625,
4906.828125,0.578125,
4907.390625,0.5625,
4907.953125,0.5625,
4908.5,0.546875,
4909.046875,0.546875,
4909.609375,0.5625,
4910.203125,0.59375,
4910.78125,0.578125,
4911.390625,0.609375,
4911.953125,0.5625,
4912.546875,0.59375,
4913.171875,0.625,
4913.8125,0.640625,
4914.40625,0.59375,
4915.015625,0.609375,
4915.609375,0.59375,
4916.21875,0.609375,
4916.828125,0.609375,
4917.453125,0.625,
4918.046875,0.59375,
