,EDA,rise_time,max_deriv,amp,decay_time,SCR_width,peak_end_times_stamp,AUC
2022-09-01 01:24:54.750,5.449835,2.0,1.14000843454712,1.0982669999999999,1.375,2.875,1661995496.125,3.1575176249999997
2022-09-01 01:25:04.875,5.435099,2.0,0.8391970912466604,0.6722910000000004,0.375,2.0,1661995505.25,1.3445820000000008
2022-09-01 01:25:24.000,4.556593,1.375,0.7408029845257573,0.369046,1.5,2.625,1661995525.5,0.96874575
2022-09-01 01:25:39.000,4.839784,1.875,0.631066632149448,0.5670229999999998,0.875,2.125,1661995539.875,1.2049238749999995
2022-09-01 01:25:49.625,5.123717,2.0,1.161253948109703,0.7522875000000004,0.75,2.0,1661995550.375,1.5045750000000009
2022-09-01 01:26:24.250,5.067976,2.125,1.4499990153070286,0.8682549999999996,2.375,3.875,1661995586.625,3.3644881249999985
2022-09-01 01:26:30.625,4.734068000000001,1.5,0.6302159914722338,0.41069150000000043,0.875,2.125,1661995591.5,0.8727194375000009
2022-09-01 01:26:35.750,4.236241000000001,1.625,0.19456684909517463,0.11340500000000109,0.5,1.875,1661995596.25,0.21263437500000204
2022-09-01 01:26:40.125,4.3663035,1.75,0.3604300644256,0.25884399999999985,,,1661995603.0,
2022-09-01 01:26:47.625,4.5982385,2.5,0.22513025126027486,0.1800380000000006,0.5,2.0,1661995608.125,0.3600760000000012
2022-09-01 01:26:51.625,4.988336,1.75,1.0101562558631514,0.4810774999999996,0.75,2.375,1661995612.375,1.142559062499999
2022-09-01 01:27:01.000,4.670637999999999,1.5,0.6239067535407941,0.1768339999999995,0.375,1.5,1661995621.375,0.26525099999999924
2022-09-01 01:27:05.875,4.377195500000001,1.375,0.41036248584347845,0.19861850000000114,0.25,1.5,1661995626.125,0.2979277500000017
2022-09-01 01:27:07.875,4.846832,1.0,1.16790598726093,0.21271400000000007,0.5,1.375,1661995628.375,0.2924817500000001
2022-09-01 01:27:13.500,4.092723,1.0,0.10866385178091065,0.08585400000000032,0.25,1.25,1661995633.75,0.1073175000000004
2022-09-01 01:27:23.750,4.496367,1.625,1.0791040526070645,0.74369,2.25,3.5,1661995646.0,2.602915
2022-09-01 01:27:33.250,4.276773,1.0,0.9805809969962311,0.23577899999999996,0.875,1.875,1661995654.125,0.4420856249999999
2022-09-01 01:27:55.750,3.4601040000000003,2.125,0.10896841502014709,0.10891900000000021,0.875,2.25,1661995676.625,0.24506775000000047
2022-09-01 01:28:03.375,4.519432,3.375,1.0204399442903096,1.2489759999999999,,,1661995687.25,
2022-09-01 01:28:09.875,4.037149,1.625,0.33833177547228743,0.1281400000000006,0.5,2.0,1661995690.375,0.2562800000000012
2022-09-01 01:28:15.500,3.9730790000000002,1.875,0.24801523531446534,0.16337950000000045,1.375,2.5,1661995696.875,0.40844875000000114
2022-09-01 01:28:41.875,3.7112605,1.75,0.23293994938054752,0.1524874999999999,,,1661995722.5,
2022-09-01 01:29:01.125,4.421404000000001,2.0,1.1489416119336298,1.0330580000000005,3.375,4.875,1661995744.5,5.036157750000003
2022-09-01 01:29:33.875,4.2774135,1.375,0.36347194845829023,0.16337950000000045,0.75,1.875,1661995774.625,0.30633656250000085
2022-09-01 01:29:40.500,4.269083999999999,1.875,0.39691728276569194,0.32739899999999933,1.25,2.75,1661995781.75,0.9003472499999982
